Order_ID,Order_Date,Order_Time,Day_of_Week,Week_Number,Month,Month_Num,Quarter,Year,Customer_ID,Product_ID,Product_Name,Category,Sub_Category,Brand,Quantity,Unit_Price_INR,Gross_Amount_INR,Discount_Pct,Discount_Amount_INR,Coupon_Code,Net_Amount_INR,GST_Pct,GST_Amount_INR,Final_Amount_INR,Payment_Method,Order_Status,Order_Channel,Shipping_Days,Delivery_Date,Is_Repeat_Customer
SN2300098,2023-01-09,21:06,Monday,2,January,1,Q1,2023,CUST10392,PRD1014,Lenovo Tab M10 FHD Plus,Electronics,Tablets,Lenovo,1,17999,17999,15,2699.85,,15299.15,28,3346.69,15299.15,Credit Card,Delivered,Website,7,2023-01-16,Yes
SN2300099,2023-01-09,03:55,Monday,2,January,1,Q1,2023,CUST10348,PRD1027,Allen Solly Formal Shirt,Fashion,Men's Clothing,Allen Solly,2,1799,3598,5,179.9,,3418.1,5,162.77,3418.1,UPI,Cancelled,Mobile App,0,,No
SN2300100,2023-01-10,03:14,Tuesday,2,January,1,Q1,2023,CUST10299,PRD1084,Deep Work – Cal Newport,Books,Non-Fiction,HarperCollins,3,599,1797,20,359.4,FESTIVE20,1437.6,18,219.29,1437.6,UPI,Delivered,Mobile App,3,2023-01-13,No
SN2300101,2023-01-10,19:16,Tuesday,2,January,1,Q1,2023,CUST10720,PRD1042,Fossil Gen 6 Hybrid Smartwatch,Fashion,Accessories,Fossil,1,13995,13995,10,1399.5,,12595.5,28,2755.27,12595.5,Debit Card,Delivered,Website,3,2023-01-13,No
SN2300102,2023-01-10,09:52,Tuesday,2,January,1,Q1,2023,CUST10343,PRD1073,Wild Stone Gold EDT 50ml,Beauty,Fragrances,Wild Stone,1,599,599,5,29.95,,569.05,28,124.48,569.05,UPI,Delivered,Social Commerce,2,2023-01-12,Yes
SN2300103,2023-01-10,02:00,Tuesday,2,January,1,Q1,2023,CUST10276,PRD1066,Mamaearth Onion Hair Oil 150ml,Beauty,Haircare,Mamaearth,2,449,898,0,0,,898,12,96.21,898,Wallet,Delivered,Website,2,2023-01-12,Yes
SN2300104,2023-01-10,17:29,Tuesday,2,January,1,Q1,2023,CUST10600,PRD1082,The Alchemist – Paulo Coelho,Books,Fiction,HarperCollins,5,350,1750,5,87.5,,1662.5,18,253.6,1662.5,Debit Card,Delivered,Social Commerce,1,2023-01-11,Yes
SN2300105,2023-01-10,01:22,Tuesday,2,January,1,Q1,2023,CUST10481,PRD1055,Spaces 300TC Cotton King Bedsheet,Home & Kitchen,Bedding,Spaces,1,2499,2499,10,249.9,,2249.1,28,491.99,2249.1,Cash on Delivery,Returned,Mobile App,2,2023-01-12,Yes
SN2300106,2023-01-10,11:37,Tuesday,2,January,1,Q1,2023,CUST10283,PRD1028,Van Heusen Slim Fit Chinos,Fashion,Men's Clothing,Van Heusen,1,2499,2499,5,124.95,,2374.05,5,113.05,2374.05,Debit Card,Delivered,Mobile App,4,2023-01-14,Yes
SN2300107,2023-01-10,03:33,Tuesday,2,January,1,Q1,2023,CUST10691,PRD1050,Havells Fresco 800W OTG 19L,Home & Kitchen,Kitchen Appliances,Havells,1,4999,4999,25,1249.75,FESTIVE20,3749.25,18,571.92,3749.25,Credit Card,Delivered,Mobile App,2,2023-01-12,Yes
SN2300108,2023-01-10,19:24,Tuesday,2,January,1,Q1,2023,CUST10744,PRD1054,Wonderchef Ebony Non-Stick Tawa 30cm,Home & Kitchen,Cookware,Wonderchef,3,1499,4497,5,224.85,,4272.15,12,457.73,4272.15,Debit Card,Delivered,Website,4,2023-01-14,No
SN2300109,2023-01-10,18:48,Tuesday,2,January,1,Q1,2023,CUST10190,PRD1069,Lakme Absolute Mousse Foundation,Beauty,Makeup,Lakme,1,799,799,25,199.75,NEWUSER25,599.25,18,91.41,599.25,Credit Card,Delivered,Mobile App,4,2023-01-14,Yes
SN2300110,2023-01-11,17:09,Wednesday,2,January,1,Q1,2023,CUST10431,PRD1020,Noise ColorFit Pro 4,Electronics,Smartwatches,Noise,1,2999,2999,30,899.7,FLASH40,2099.3,18,320.23,2099.3,Debit Card,Delivered,Website,4,2023-01-15,Yes
SN2300111,2023-01-11,16:41,Wednesday,2,January,1,Q1,2023,CUST10036,PRD1045,American Tourister Trolley Bag 68cm,Fashion,Bags,American Tourister,1,6999,6999,5,349.95,,6649.05,12,712.4,6649.05,UPI,Delivered,Mobile App,4,2023-01-15,No
SN2300112,2023-01-11,23:44,Wednesday,2,January,1,Q1,2023,CUST10696,PRD1039,Adidas Ultraboost 22 Shoes,Fashion,Footwear,Adidas,1,13999,13999,5,699.95,,13299.05,12,1424.9,13299.05,UPI,Cancelled,Website,0,,Yes
SN2300113,2023-01-11,00:49,Wednesday,2,January,1,Q1,2023,CUST10277,PRD1052,Hawkins Futura Non-Stick Wok 25cm,Home & Kitchen,Cookware,Hawkins,1,1799,1799,0,0,,1799,12,192.75,1799,Wallet,Delivered,Mobile App,3,2023-01-14,No
SN2300114,2023-01-11,06:36,Wednesday,2,January,1,Q1,2023,CUST10795,PRD1078,Adidas Aeroready Training Tights,Sports,Sportswear,Adidas,2,2799,5598,15,839.7,,4758.3,12,509.82,4758.3,UPI,Delivered,Mobile App,3,2023-01-14,Yes
SN2300115,2023-01-11,23:02,Wednesday,2,January,1,Q1,2023,CUST10298,PRD1083,Ikigai – Francesc Miralles,Books,Non-Fiction,Penguin,2,399,798,0,0,,798,28,174.56,798,Debit Card,Delivered,Mobile App,5,2023-01-16,Yes
SN2300116,2023-01-11,12:09,Wednesday,2,January,1,Q1,2023,CUST10429,PRD1072,Fogg Scent Xpressio EDP 100ml,Beauty,Fragrances,Fogg,5,799,3995,0,0,,3995,12,428.04,3995,EMI,Delivered,Website,3,2023-01-14,No
SN2300117,2023-01-11,09:39,Wednesday,2,January,1,Q1,2023,CUST10036,PRD1067,Indulekha Bringha Hair Oil 100ml,Beauty,Haircare,Indulekha,1,599,599,0,0,,599,5,28.52,599,Cash on Delivery,Delivered,Website,2,2023-01-13,No
SN2300118,2023-01-11,03:23,Wednesday,2,January,1,Q1,2023,CUST10109,PRD1053,Prestige Svachh Flip-Lid Pressure Cooker 5L,Home & Kitchen,Cookware,Prestige,2,2199,4398,10,439.8,,3958.2,28,865.86,3958.2,UPI,Delivered,Social Commerce,4,2023-01-15,No
SN2300119,2023-01-11,22:44,Wednesday,2,January,1,Q1,2023,CUST10381,PRD1053,Prestige Svachh Flip-Lid Pressure Cooker 5L,Home & Kitchen,Cookware,Prestige,1,2199,2199,10,219.9,,1979.1,28,432.93,1979.1,Net Banking,Delivered,Mobile App,3,2023-01-14,Yes
SN2300120,2023-01-12,08:23,Thursday,2,January,1,Q1,2023,CUST10240,PRD1061,Mamaearth Vitamin C Face Wash 100ml,Beauty,Skincare,Mamaearth,2,399,798,0,0,,798,5,38,798,Credit Card,Cancelled,Social Commerce,0,,No
SN2300121,2023-01-12,21:33,Thursday,2,January,1,Q1,2023,CUST10424,PRD1055,Spaces 300TC Cotton King Bedsheet,Home & Kitchen,Bedding,Spaces,1,2499,2499,0,0,,2499,28,546.66,2499,UPI,Returned,Social Commerce,4,2023-01-16,No
SN2300122,2023-01-12,16:11,Thursday,2,January,1,Q1,2023,CUST10302,PRD1080,Wildcraft Camping Tent 2-Person,Sports,Outdoor Gear,Wildcraft,1,6499,6499,0,0,,6499,5,309.48,6499,Debit Card,Delivered,Mobile App,5,2023-01-17,Yes
SN2300123,2023-01-12,12:33,Thursday,2,January,1,Q1,2023,CUST10441,PRD1083,Ikigai – Francesc Miralles,Books,Non-Fiction,Penguin,1,399,399,15,59.85,,339.15,28,74.19,339.15,Wallet,Delivered,Mobile App,1,2023-01-13,Yes
SN2300124,2023-01-12,08:07,Thursday,2,January,1,Q1,2023,CUST10428,PRD1009,Lenovo IdeaPad Slim 3 15,Electronics,Laptops,Lenovo,1,49999,49999,30,14999.7,FESTIVE20,34999.3,12,3749.93,34999.3,UPI,Delivered,Mobile App,4,2023-01-16,Yes
SN2300125,2023-01-12,17:58,Thursday,2,January,1,Q1,2023,CUST10428,PRD1020,Noise ColorFit Pro 4,Electronics,Smartwatches,Noise,1,2999,2999,0,0,,2999,18,457.47,2999,UPI,Delivered,Website,5,2023-01-17,No
SN2300126,2023-01-12,13:07,Thursday,2,January,1,Q1,2023,CUST10229,PRD1073,Wild Stone Gold EDT 50ml,Beauty,Fragrances,Wild Stone,2,599,1198,20,239.6,FESTIVE20,958.4,28,209.65,958.4,Wallet,Cancelled,Mobile App,0,,Yes
SN2300127,2023-01-12,22:48,Thursday,2,January,1,Q1,2023,CUST10450,PRD1044,Wildcraft 35L Hiking Backpack,Fashion,Bags,Wildcraft,1,2499,2499,5,124.95,,2374.05,5,113.05,2374.05,Debit Card,Delivered,Website,1,2023-01-13,No
SN2300128,2023-01-12,16:30,Thursday,2,January,1,Q1,2023,CUST10266,PRD1016,Sony WH-1000XM5 Wireless,Electronics,Earphones,Sony,2,31999,63998,0,0,,63998,5,3047.52,63998,UPI,Out for Delivery,Mobile App,4,,Yes
SN2300129,2023-01-12,13:22,Thursday,2,January,1,Q1,2023,CUST10332,PRD1054,Wonderchef Ebony Non-Stick Tawa 30cm,Home & Kitchen,Cookware,Wonderchef,1,1499,1499,10,149.9,,1349.1,12,144.55,1349.1,UPI,Delivered,Mobile App,2,2023-01-14,Yes
SN2300130,2023-01-13,00:10,Friday,2,January,1,Q1,2023,CUST10075,PRD1003,OnePlus Nord CE 3 Lite,Electronics,Smartphones,OnePlus,1,19999,19999,15,2999.85,,16999.15,28,3718.56,16999.15,Credit Card,Delivered,Website,4,2023-01-17,Yes
SN2300131,2023-01-13,17:39,Friday,2,January,1,Q1,2023,CUST10226,PRD1048,Philips HL7756 750W Mixer,Home & Kitchen,Kitchen Appliances,Philips,1,3499,3499,5,174.95,,3324.05,5,158.29,3324.05,Debit Card,Delivered,Mobile App,3,2023-01-16,Yes
SN2300132,2023-01-13,15:11,Friday,2,January,1,Q1,2023,CUST10396,PRD1083,Ikigai – Francesc Miralles,Books,Non-Fiction,Penguin,3,399,1197,10,119.7,,1077.3,28,235.66,1077.3,UPI,Returned,Mobile App,3,2023-01-16,Yes
SN2300133,2023-01-13,21:32,Friday,2,January,1,Q1,2023,CUST10008,PRD1033,W Ethnic Wear Kurta Set,Fashion,Women's Clothing,W,2,2299,4598,10,459.8,,4138.2,12,443.38,4138.2,Debit Card,Delivered,Mobile App,3,2023-01-16,Yes
SN2300134,2023-01-13,20:21,Friday,2,January,1,Q1,2023,CUST10236,PRD1052,Hawkins Futura Non-Stick Wok 25cm,Home & Kitchen,Cookware,Hawkins,1,1799,1799,0,0,,1799,12,192.75,1799,Credit Card,Delivered,Website,1,2023-01-14,Yes
SN2300135,2023-01-13,08:08,Friday,2,January,1,Q1,2023,CUST10104,PRD1006,Realme 12 Pro+ 5G,Electronics,Smartphones,Realme,1,27999,27999,0,0,,27999,18,4271.03,27999,Cash on Delivery,Delivered,Mobile App,7,2023-01-20,No
SN2300136,2023-01-13,12:46,Friday,2,January,1,Q1,2023,CUST10025,PRD1021,boAt Wave Flex Connect,Electronics,Smartwatches,boAt,1,1999,1999,10,199.9,,1799.1,5,85.67,1799.1,Cash on Delivery,Delivered,Mobile App,5,2023-01-18,Yes
SN2300137,2023-01-13,12:44,Friday,2,January,1,Q1,2023,CUST10220,PRD1013,Apple iPad 10th Gen 64GB,Electronics,Tablets,Apple,2,52999,105998,10,10599.8,,95398.2,12,10221.24,95398.2,UPI,Delivered,Mobile App,3,2023-01-16,No
SN2300138,2023-01-13,21:05,Friday,2,January,1,Q1,2023,CUST10538,PRD1064,Plum Green Tea Pore Cleansing Face Wash,Beauty,Skincare,Plum,2,499,998,15,149.7,,848.3,28,185.57,848.3,UPI,Delivered,Mobile App,1,2023-01-14,Yes
SN2300139,2023-01-13,22:44,Friday,2,January,1,Q1,2023,CUST10481,PRD1027,Allen Solly Formal Shirt,Fashion,Men's Clothing,Allen Solly,2,1799,3598,10,359.8,,3238.2,5,154.2,3238.2,Cash on Delivery,Returned,Mobile App,2,2023-01-15,Yes
SN2300140,2023-01-14,19:52,Saturday,2,January,1,Q1,2023,CUST10695,PRD1004,Redmi Note 13 Pro 5G,Electronics,Smartphones,Redmi,5,26999,134995,25,33748.75,NEWUSER25,101246.25,18,15444.34,101246.25,Cash on Delivery,Delivered,Mobile App,3,2023-01-17,Yes
SN2300141,2023-01-14,21:21,Saturday,2,January,1,Q1,2023,CUST10781,PRD1087,Amar Chitra Katha Mahabharata Box Set,Books,Comics,Amar Chitra Katha,2,1299,2598,5,129.9,,2468.1,12,264.44,2468.1,Cash on Delivery,Delivered,Social Commerce,2,2023-01-16,No
SN2300142,2023-01-14,18:59,Saturday,2,January,1,Q1,2023,CUST10272,PRD1047,Prestige Iris 750W Mixer Grinder,Home & Kitchen,Kitchen Appliances,Prestige,1,3999,3999,10,399.9,,3599.1,18,549.02,3599.1,Credit Card,Pending,Website,0,,Yes
SN2300143,2023-01-14,15:46,Saturday,2,January,1,Q1,2023,CUST10541,PRD1060,Pepperfry Solid Wood Study Table,Home & Kitchen,Furniture,Pepperfry,1,12999,12999,0,0,,12999,12,1392.75,12999,Wallet,Delivered,Mobile App,4,2023-01-18,No
SN2300144,2023-01-14,14:25,Saturday,2,January,1,Q1,2023,CUST10069,PRD1060,Pepperfry Solid Wood Study Table,Home & Kitchen,Furniture,Pepperfry,2,12999,25998,0,0,,25998,12,2785.5,25998,EMI,Delivered,Mobile App,2,2023-01-16,No
SN2300145,2023-01-14,08:08,Saturday,2,January,1,Q1,2023,CUST10138,PRD1009,Lenovo IdeaPad Slim 3 15,Electronics,Laptops,Lenovo,2,49999,99998,15,14999.7,,84998.3,12,9106.96,84998.3,Cash on Delivery,Delivered,Website,8,2023-01-22,No
SN2300146,2023-01-14,16:24,Saturday,2,January,1,Q1,2023,CUST10471,PRD1069,Lakme Absolute Mousse Foundation,Beauty,Makeup,Lakme,3,799,2397,0,0,,2397,18,365.64,2397,Cash on Delivery,Cancelled,Social Commerce,0,,No
SN2300147,2023-01-14,03:16,Saturday,2,January,1,Q1,2023,CUST10784,PRD1035,Zara Flowy Midi Dress,Fashion,Women's Clothing,Zara,1,3999,3999,5,199.95,,3799.05,5,180.91,3799.05,UPI,Delivered,Website,2,2023-01-16,No
SN2300148,2023-01-14,20:14,Saturday,2,January,1,Q1,2023,CUST10441,PRD1029,Peter England Casual Polo T-Shirt,Fashion,Men's Clothing,Peter England,1,1299,1299,5,64.95,,1234.05,5,58.76,1234.05,UPI,Delivered,Website,2,2023-01-16,No
SN2300149,2023-01-14,15:25,Saturday,2,January,1,Q1,2023,CUST10435,PRD1057,Craftter Wooden Wall Clock,Home & Kitchen,Decor,Craftter,1,1299,1299,5,64.95,,1234.05,5,58.76,1234.05,UPI,Delivered,Mobile App,2,2023-01-16,Yes
SN2300150,2023-01-14,08:27,Saturday,2,January,1,Q1,2023,CUST10640,PRD1038,Puma Softride Enzo NXT Sneaker,Fashion,Footwear,Puma,1,4499,4499,5,224.95,,4274.05,5,203.53,4274.05,Net Banking,Delivered,Website,1,2023-01-15,Yes
SN2300151,2023-01-14,14:14,Saturday,2,January,1,Q1,2023,CUST10409,PRD1048,Philips HL7756 750W Mixer,Home & Kitchen,Kitchen Appliances,Philips,1,3499,3499,15,524.85,,2974.15,5,141.63,2974.15,EMI,Delivered,Mobile App,2,2023-01-16,Yes
SN2300152,2023-01-14,06:09,Saturday,2,January,1,Q1,2023,CUST10610,PRD1014,Lenovo Tab M10 FHD Plus,Electronics,Tablets,Lenovo,4,17999,71996,0,0,,71996,28,15749.12,71996,Cash on Delivery,Delivered,Mobile App,4,2023-01-18,No
SN2300153,2023-01-15,02:10,Sunday,2,January,1,Q1,2023,CUST10547,PRD1015,boAt Rockerz 450 Bluetooth,Electronics,Earphones,boAt,3,1999,5997,5,299.85,,5697.15,12,610.41,5697.15,UPI,Cancelled,Mobile App,0,,No
SN2300154,2023-01-15,04:16,Sunday,2,January,1,Q1,2023,CUST10400,PRD1080,Wildcraft Camping Tent 2-Person,Sports,Outdoor Gear,Wildcraft,2,6499,12998,10,1299.8,,11698.2,5,557.06,11698.2,UPI,Delivered,Social Commerce,3,2023-01-18,Yes
SN2300155,2023-01-15,19:33,Sunday,2,January,1,Q1,2023,CUST10159,PRD1048,Philips HL7756 750W Mixer,Home & Kitchen,Kitchen Appliances,Philips,1,3499,3499,0,0,,3499,5,166.62,3499,Wallet,Delivered,Website,3,2023-01-18,Yes
SN2300156,2023-01-15,00:35,Sunday,2,January,1,Q1,2023,CUST10635,PRD1043,Titan Raga Women's Watch,Fashion,Accessories,Titan,1,5999,5999,0,0,,5999,5,285.67,5999,Debit Card,Delivered,Website,3,2023-01-18,No
SN2300157,2023-01-15,01:56,Sunday,2,January,1,Q1,2023,CUST10247,PRD1053,Prestige Svachh Flip-Lid Pressure Cooker 5L,Home & Kitchen,Cookware,Prestige,1,2199,2199,0,0,,2199,28,481.03,2199,UPI,Delivered,Website,3,2023-01-18,No
SN2300158,2023-01-15,12:03,Sunday,2,January,1,Q1,2023,CUST10678,PRD1001,Samsung Galaxy A54 5G,Electronics,Smartphones,Samsung,2,28999,57998,0,0,,57998,12,6214.07,57998,UPI,Delivered,Website,9,2023-01-24,Yes
SN2300159,2023-01-15,14:56,Sunday,2,January,1,Q1,2023,CUST10474,PRD1050,Havells Fresco 800W OTG 19L,Home & Kitchen,Kitchen Appliances,Havells,1,4999,4999,5,249.95,,4749.05,18,724.43,4749.05,EMI,Delivered,Website,2,2023-01-17,Yes
SN2300160,2023-01-15,18:23,Sunday,2,January,1,Q1,2023,CUST10306,PRD1028,Van Heusen Slim Fit Chinos,Fashion,Men's Clothing,Van Heusen,2,2499,4998,10,499.8,,4498.2,5,214.2,4498.2,UPI,Delivered,Mobile App,2,2023-01-17,No
SN2300161,2023-01-15,01:07,Sunday,2,January,1,Q1,2023,CUST10551,PRD1084,Deep Work – Cal Newport,Books,Non-Fiction,HarperCollins,1,599,599,5,29.95,,569.05,18,86.8,569.05,UPI,Delivered,Social Commerce,4,2023-01-19,Yes
SN2300162,2023-01-15,09:29,Sunday,2,January,1,Q1,2023,CUST10479,PRD1028,Van Heusen Slim Fit Chinos,Fashion,Men's Clothing,Van Heusen,5,2499,12495,15,1874.25,,10620.75,5,505.75,10620.75,UPI,Cancelled,Mobile App,0,,Yes
SN2300163,2023-01-15,07:53,Sunday,2,January,1,Q1,2023,CUST10003,PRD1079,Decathlon Quechua 10L Hiking Daypack,Sports,Outdoor Gear,Decathlon,2,1499,2998,30,899.4,FESTIVE20,2098.6,12,224.85,2098.6,Cash on Delivery,Delivered,Mobile App,3,2023-01-18,No
SN2300164,2023-01-15,10:11,Sunday,2,January,1,Q1,2023,CUST10642,PRD1004,Redmi Note 13 Pro 5G,Electronics,Smartphones,Redmi,1,26999,26999,5,1349.95,,25649.05,18,3912.57,25649.05,Net Banking,Delivered,Website,7,2023-01-22,Yes
SN2300165,2023-01-15,14:15,Sunday,2,January,1,Q1,2023,CUST10603,PRD1086,Arihant CAT 2024 Solved Papers,Books,Educational,Arihant,1,649,649,10,64.9,,584.1,5,27.81,584.1,UPI,Delivered,Mobile App,2,2023-01-17,Yes
SN2300166,2023-01-16,11:24,Monday,3,January,1,Q1,2023,CUST10155,PRD1018,boAt Airdopes 141 TWS,Electronics,Earphones,boAt,1,1299,1299,15,194.85,,1104.15,28,241.53,1104.15,UPI,Delivered,Mobile App,4,2023-01-20,Yes
SN2300167,2023-01-16,04:28,Monday,3,January,1,Q1,2023,CUST10577,PRD1046,Lavie Women Tote Handbag,Fashion,Bags,Lavie,1,1799,1799,10,179.9,,1619.1,12,173.47,1619.1,UPI,Returned,Mobile App,1,2023-01-17,Yes
SN2300168,2023-01-16,10:14,Monday,3,January,1,Q1,2023,CUST10488,PRD1073,Wild Stone Gold EDT 50ml,Beauty,Fragrances,Wild Stone,5,599,2995,5,149.75,,2845.25,28,622.4,2845.25,UPI,Returned,Mobile App,2,2023-01-18,Yes
SN2300169,2023-01-16,14:30,Monday,3,January,1,Q1,2023,CUST10580,PRD1010,Asus VivoBook 16X OLED,Electronics,Laptops,Asus,2,64999,129998,0,0,,129998,18,19830.2,129998,Cash on Delivery,Delivered,Website,8,2023-01-24,No
SN2300170,2023-01-16,05:36,Monday,3,January,1,Q1,2023,CUST10630,PRD1071,SUGAR Matte Attack Transferproof Lipstick,Beauty,Makeup,SUGAR,1,899,899,5,44.95,,854.05,28,186.82,854.05,Credit Card,Delivered,Website,4,2023-01-20,Yes
SN2300171,2023-01-16,18:10,Monday,3,January,1,Q1,2023,CUST10224,PRD1044,Wildcraft 35L Hiking Backpack,Fashion,Bags,Wildcraft,1,2499,2499,5,124.95,,2374.05,5,113.05,2374.05,Debit Card,Out for Delivery,Website,1,,Yes
SN2300172,2023-01-16,06:45,Monday,3,January,1,Q1,2023,CUST10155,PRD1030,H&M Regular Fit Linen Shirt,Fashion,Men's Clothing,H&M,2,1799,3598,15,539.7,,3058.3,12,327.68,3058.3,UPI,Delivered,Website,4,2023-01-20,Yes
SN2300173,2023-01-16,02:40,Monday,3,January,1,Q1,2023,CUST10136,PRD1052,Hawkins Futura Non-Stick Wok 25cm,Home & Kitchen,Cookware,Hawkins,4,1799,7196,0,0,,7196,12,771,7196,Cash on Delivery,Out for Delivery,Website,2,,No
SN2300174,2023-01-16,15:32,Monday,3,January,1,Q1,2023,CUST10157,PRD1059,Nilkamal Esteem Bookshelf,Home & Kitchen,Furniture,Nilkamal,1,7999,7999,5,399.95,,7599.05,28,1662.29,7599.05,UPI,Delivered,Mobile App,2,2023-01-18,No
SN2300175,2023-01-16,02:03,Monday,3,January,1,Q1,2023,CUST10394,PRD1001,Samsung Galaxy A54 5G,Electronics,Smartphones,Samsung,1,28999,28999,25,7249.75,DIWALI30,21749.25,12,2330.28,21749.25,Credit Card,Delivered,Mobile App,7,2023-01-23,No
SN2300176,2023-01-17,04:22,Tuesday,3,January,1,Q1,2023,CUST10467,PRD1038,Puma Softride Enzo NXT Sneaker,Fashion,Footwear,Puma,1,4499,4499,10,449.9,,4049.1,5,192.81,4049.1,UPI,Delivered,Social Commerce,1,2023-01-18,No
SN2300177,2023-01-17,16:51,Tuesday,3,January,1,Q1,2023,CUST10609,PRD1015,boAt Rockerz 450 Bluetooth,Electronics,Earphones,boAt,1,1999,1999,0,0,,1999,12,214.18,1999,Credit Card,Delivered,Mobile App,7,2023-01-24,No
SN2300178,2023-01-17,01:36,Tuesday,3,January,1,Q1,2023,CUST10175,PRD1083,Ikigai – Francesc Miralles,Books,Non-Fiction,Penguin,2,399,798,5,39.9,,758.1,28,165.83,758.1,UPI,Cancelled,Website,0,,No
SN2300179,2023-01-17,10:00,Tuesday,3,January,1,Q1,2023,CUST10325,PRD1030,H&M Regular Fit Linen Shirt,Fashion,Men's Clothing,H&M,4,1799,7196,5,359.8,,6836.2,12,732.45,6836.2,UPI,Delivered,Website,3,2023-01-20,Yes
SN2300180,2023-01-17,14:52,Tuesday,3,January,1,Q1,2023,CUST10469,PRD1011,Acer Aspire Lite AMD Ryzen 5,Electronics,Laptops,Acer,1,44999,44999,10,4499.9,,40499.1,5,1928.53,40499.1,UPI,Delivered,Website,5,2023-01-22,Yes
SN2300181,2023-01-17,22:10,Tuesday,3,January,1,Q1,2023,CUST10396,PRD1030,H&M Regular Fit Linen Shirt,Fashion,Men's Clothing,H&M,2,1799,3598,10,359.8,,3238.2,12,346.95,3238.2,EMI,Out for Delivery,Mobile App,2,,No
SN2300182,2023-01-17,02:43,Tuesday,3,January,1,Q1,2023,CUST10069,PRD1080,Wildcraft Camping Tent 2-Person,Sports,Outdoor Gear,Wildcraft,3,6499,19497,10,1949.7,,17547.3,5,835.59,17547.3,UPI,Returned,Website,3,2023-01-20,Yes
SN2300183,2023-01-17,08:32,Tuesday,3,January,1,Q1,2023,CUST10151,PRD1039,Adidas Ultraboost 22 Shoes,Fashion,Footwear,Adidas,4,13999,55996,20,11199.2,DIWALI30,44796.8,12,4799.66,44796.8,UPI,Delivered,Mobile App,2,2023-01-19,Yes
SN2300184,2023-01-17,11:34,Tuesday,3,January,1,Q1,2023,CUST10117,PRD1020,Noise ColorFit Pro 4,Electronics,Smartwatches,Noise,3,2999,8997,0,0,,8997,18,1372.42,8997,Cash on Delivery,Delivered,Mobile App,6,2023-01-23,Yes
SN2300185,2023-01-17,14:43,Tuesday,3,January,1,Q1,2023,CUST10345,PRD1013,Apple iPad 10th Gen 64GB,Electronics,Tablets,Apple,1,52999,52999,0,0,,52999,12,5678.46,52999,Credit Card,Delivered,Mobile App,3,2023-01-20,No
SN2300186,2023-01-18,05:03,Wednesday,3,January,1,Q1,2023,CUST10680,PRD1064,Plum Green Tea Pore Cleansing Face Wash,Beauty,Skincare,Plum,1,499,499,5,24.95,,474.05,28,103.7,474.05,Wallet,Out for Delivery,Website,5,,Yes
SN2300187,2023-01-18,06:25,Wednesday,3,January,1,Q1,2023,CUST10196,PRD1069,Lakme Absolute Mousse Foundation,Beauty,Makeup,Lakme,2,799,1598,15,239.7,,1358.3,18,207.2,1358.3,Credit Card,Delivered,Website,6,2023-01-24,Yes
SN2300188,2023-01-18,23:52,Wednesday,3,January,1,Q1,2023,CUST10203,PRD1083,Ikigai – Francesc Miralles,Books,Non-Fiction,Penguin,1,399,399,10,39.9,,359.1,28,78.55,359.1,Debit Card,Delivered,Website,2,2023-01-20,Yes
SN2300189,2023-01-18,11:07,Wednesday,3,January,1,Q1,2023,CUST10154,PRD1036,H&M Ribbed Jersey Dress,Fashion,Women's Clothing,H&M,1,1799,1799,30,539.7,SAVE20,1259.3,28,275.47,1259.3,Cash on Delivery,Delivered,Website,3,2023-01-21,Yes
SN2300190,2023-01-18,16:28,Wednesday,3,January,1,Q1,2023,CUST10566,PRD1081,Atomic Habits – James Clear,Books,Fiction,Penguin,2,450,900,15,135,,765,12,81.96,765,Wallet,Delivered,Website,2,2023-01-20,Yes
SN2300191,2023-01-18,15:38,Wednesday,3,January,1,Q1,2023,CUST10341,PRD1052,Hawkins Futura Non-Stick Wok 25cm,Home & Kitchen,Cookware,Hawkins,2,1799,3598,20,719.6,NEWUSER25,2878.4,12,308.4,2878.4,Wallet,Delivered,Mobile App,2,2023-01-20,No
SN2300192,2023-01-18,07:32,Wednesday,3,January,1,Q1,2023,CUST10449,PRD1004,Redmi Note 13 Pro 5G,Electronics,Smartphones,Redmi,1,26999,26999,10,2699.9,,24299.1,18,3706.64,24299.1,Credit Card,Pending,Mobile App,0,,No
SN2300193,2023-01-18,00:36,Wednesday,3,January,1,Q1,2023,CUST10642,PRD1032,BIBA Floral Printed Kurta,Fashion,Women's Clothing,BIBA,2,1899,3798,0,0,,3798,12,406.93,3798,UPI,Delivered,Website,3,2023-01-21,Yes
SN2300194,2023-01-18,01:34,Wednesday,3,January,1,Q1,2023,CUST10342,PRD1020,Noise ColorFit Pro 4,Electronics,Smartwatches,Noise,1,2999,2999,25,749.75,BIGSALE,2249.25,18,343.11,2249.25,Debit Card,Cancelled,Website,0,,Yes
SN2300195,2023-01-18,06:46,Wednesday,3,January,1,Q1,2023,CUST10428,PRD1012,Samsung Galaxy Tab A8 LTE,Electronics,Tablets,Samsung,2,24999,49998,15,7499.7,,42498.3,28,9296.5,42498.3,UPI,Delivered,Social Commerce,3,2023-01-21,Yes
SN2300196,2023-01-19,20:38,Thursday,3,January,1,Q1,2023,CUST10289,PRD1054,Wonderchef Ebony Non-Stick Tawa 30cm,Home & Kitchen,Cookware,Wonderchef,1,1499,1499,20,299.8,DIWALI30,1199.2,12,128.49,1199.2,UPI,Delivered,Website,3,2023-01-22,Yes
